taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
8354,-17626.48791150,0.00000031,19.371094,20.077475,18.914464,90.174443,89.900973,90.156692,7356.191303,6.910536,23.95518,23.41019,23.50096,23.622110000000003,4.31279,4.33171,4.38878,4.344426666666667,170.49054,71.54422,177.52013,261.0778,116.5048,85.0107,-29.85365865,-40.124884907142864,21.62396192647058,4.973664033487426e-118,2.906568048798177e-118
8355,-17624.55906262,0.00000025,19.345075,20.083231,18.929191,90.060953,89.901564,90.093896,7354.185587,6.912420,24.79240,24.33704,24.63445,24.587963333333335,4.36479,4.35638,4.36392,4.361696666666667,167.19097,69.91541,175.02083,258.8167,115.8672,82.1947,-29.85365865,-40.124884907142864,21.640162608823534,1.9653568568194422e-150,1.1485382619445573e-150
8356,-17627.74263193,0.00001629,19.360954,20.050728,18.940694,90.045096,90.066293,89.927317,7352.787604,6.913735,25.04256,23.47302,24.34132,24.285633333333333,4.36542,4.38582,4.36366,4.371633333333333,167.39429,71.45905,172.84234,253.5710,114.3224,85.5300,-29.85365865,-40.124884907142864,21.6105528352941,5.957334028602608e-97,3.4814166431368875e-97
8357,-17624.90062668,0.00000009,19.377301,20.067474,18.904643,90.062353,89.736796,90.049687,7351.051310,6.915368,23.76485,24.00307,23.74061,23.83617666666667,4.34822,4.33868,4.33072,4.339206666666667,169.17762,71.71543,178.61032,261.9494,114.5592,84.7265,-29.85365865,-40.124884907142864,21.61880887352939,1.0751401485719874e-144,6.283029940862941e-145
8358,-17629.70442496,0.00007840,19.322312,20.053988,18.981199,90.086035,89.783482,90.159304,7354.924852,6.911726,23.68109,23.77538,23.64895,23.701806666666666,4.38753,4.30411,4.39163,4.36109,166.12815,71.95810,177.17152,261.2275,115.0011,84.2492,-29.85365865,-40.124884907142864,21.59303632352941,5.3916828835834244e-64,3.150854801040357e-64
8359,-17627.45303221,0.00000023,19.322918,20.069969,18.973012,90.174981,89.923110,90.195655,7357.846719,6.908981,24.78902,24.51650,25.08687,24.797463333333337,4.34941,4.35684,4.36237,4.356206666666667,165.79741,70.43958,172.75804,254.3667,113.3156,83.1082,-29.85365865,-40.124884907142864,21.61543871470588,8.128132612693726e-102,4.75001334818442e-102
836,-17626.57032071,0.00000008,19.307508,20.142271,18.900370,89.790769,89.867271,90.041267,7350.227746,6.916143,24.04412,23.89996,23.61185,23.85197666666667,4.34712,4.33806,4.38353,4.356236666666667,168.82687,71.20249,173.18494,257.9414,113.8785,85.8085,-29.85365865,-40.124884907142864,21.61436259999999,1.2052863602179406e-116,7.043593617651965e-117
8360,-17626.56319559,0.00009902,19.307946,20.068797,18.973094,89.961611,90.013071,90.095614,7351.820002,6.914645,24.74008,25.06845,24.44595,24.751493333333332,4.34377,4.36245,4.38203,4.36275,169.48200,70.88365,175.68182,260.9988,116.9514,84.1604,-29.85365865,-40.124884907142864,21.61880887352939,9.149418521903089e-117,5.34684437102983e-117
8361,-17629.77269958,0.00006905,19.322471,20.065952,18.963484,89.924399,89.990209,90.134767,7352.566834,6.913942,23.70798,24.42093,23.74528,23.95806333333333,4.37506,4.40645,4.38831,4.38994,170.15901,72.09158,179.60275,265.3610,119.3411,83.5535,-29.85365865,-40.124884907142864,21.63900805882353,7.562884637860654e-63,4.419687115403937e-63
8362,-17628.45453968,0.00002828,19.337763,20.098833,18.909994,89.922982,90.048869,89.968971,7349.670203,6.916667,24.34810,23.47578,23.87098,23.898286666666667,4.38596,4.35117,4.40753,4.381553333333334,167.74791,69.76123,172.90041,255.5676,112.7318,82.6685,-29.85365865,-40.124884907142864,21.62873332647058,5.427199419597625e-85,3.171610370392813e-85
8363,-17628.97582604,0.00000058,19.302590,20.108504,18.900428,89.908279,89.952307,89.941414,7336.113809,6.929449,24.90570,23.37466,24.41701,24.232456666666668,4.42526,4.43644,4.42569,4.42913,173.57118,72.07387,176.02297,262.5902,118.8619,87.0059,-29.85365865,-40.124884907142864,21.59780382058823,3.1031387745820245e-76,1.8134485868886833e-76
8364,-17626.16925929,0.00003781,19.312122,20.062475,18.951745,89.937647,89.953880,90.067874,7342.822247,6.923118,24.89832,24.62946,24.93489,24.820890000000002,4.39666,4.38647,4.40900,4.397376666666666,168.88844,70.14461,177.72878,262.1201,115.8036,83.3434,-29.85365865,-40.124884907142864,21.621027214705876,2.2057430702993835e-123,1.2890179732334724e-123
8365,-17626.12981517,0.00000007,19.303437,20.061337,19.013055,89.914782,89.939606,90.026110,7362.845298,6.904291,24.20850,24.94283,24.42901,24.526780000000002,4.32701,4.33416,4.32992,4.330363333333334,162.60485,70.13840,179.28139,265.6936,114.1473,83.5229,-29.85365865,-40.124884907142864,21.59780382058823,4.796482582647448e-124,2.8030246770738743e-124
8366,-17627.61315499,0.00000052,19.324869,20.089703,18.954417,90.068730,89.920064,90.036650,7358.675877,6.908202,23.65744,23.76659,24.62486,24.016296666666666,4.36535,4.37313,4.33613,4.358203333333333,165.19363,70.19462,173.06070,254.4846,115.4107,83.7244,-29.85365865,-40.124884907142864,21.60453221470589,3.9804767602844745e-99,2.326157636006273e-99
8367,-17628.94697466,0.00000025,19.343631,20.072344,18.923948,90.123390,89.897002,89.986974,7347.610027,6.918607,24.22551,23.58852,23.86695,23.89366,4.40279,4.36879,4.38174,4.384440000000001,167.83037,70.83449,177.92384,260.3941,114.3950,86.1898,-29.85365865,-40.124884907142864,21.59780382058823,1.0165280011656962e-76,5.940505408092837e-77
8368,-17628.01119166,0.00003629,19.366139,20.061238,18.938388,90.023074,90.034546,90.275593,7357.641685,6.909173,24.53965,23.96182,25.16418,24.555216666666666,4.34485,4.37884,4.36516,4.3629500000000005,167.14008,69.39242,173.54326,259.8423,117.3695,82.5457,-29.85365865,-40.124884907142864,21.603079011764702,1.9348925278255676e-92,1.1307351605115912e-92
8369,-17628.18141033,0.00000004,19.319792,20.070642,18.951369,90.015951,89.932404,90.124358,7348.572361,6.917701,23.46465,23.83624,23.86612,23.722336666666664,4.39187,4.34844,4.39459,4.3783,169.66238,71.66395,181.25116,266.2747,115.6963,86.8576,-29.85365865,-40.124884907142864,21.59780382058823,1.4002469867905495e-89,8.18292736467284e-90
837,-17628.42108334,0.00000010,19.339416,20.046213,18.975058,89.994558,89.965153,89.999237,7356.288049,6.910445,24.03947,23.68736,24.16452,23.963783333333335,4.36258,4.33620,4.37076,4.356513333333333,166.32969,71.15143,174.75005,257.5305,115.5731,84.7502,-29.85365865,-40.124884907142864,21.600746017647058,1.4877638599672613e-85,8.694368719765317e-86
8370,-17625.81458396,0.00009441,19.355204,20.114658,18.911085,90.041511,90.042668,89.926711,7362.516083,6.904599,24.43810,24.27115,24.10392,24.271056666666667,4.37934,4.37596,4.37884,4.378046666666667,169.67664,71.17882,176.85858,260.1885,118.2206,83.1444,-29.75568225,0,21.601590564705873,2.4281282407967372e-129,1.4189780241621472e-129
8371,-17629.92401728,0.00001907,19.330849,20.121474,18.903582,89.966001,89.931423,90.031434,7352.827324,6.913697,24.00294,24.06791,23.27057,23.780473333333333,4.38883,4.38513,4.37748,4.383813333333333,168.75160,71.50718,179.40408,265.9926,118.2374,84.0551,0,-40.12950777857143,21.627832126470594,2.634589485144409e-60,1.5396322645964942e-60
8372,-17626.71584862,0.00000050,19.331072,20.105599,18.914241,89.921632,90.112630,89.912012,7351.231534,6.915198,23.65508,24.63501,24.34049,24.210193333333336,4.36260,4.36902,4.35031,4.360643333333333,168.44548,70.95010,174.39311,258.4190,115.1838,84.0066,-29.731327025000002,0,0,3.356228562465563e-114,1.961352161795732e-114
8373,-17629.73797070,0.00003451,19.300233,20.132588,18.919029,89.980449,89.886218,90.224310,7351.175747,6.915251,24.42183,24.65692,23.18826,24.089003333333334,4.37251,4.37567,4.39209,4.38009,168.16337,71.02483,176.90746,260.2775,115.2901,83.6439,-29.823475925000007,0,21.599306755882356,1.9736401421534172e-63,1.1533789452574446e-63
8374,-17625.82911075,0.00000000,19.329863,20.089777,18.918933,90.016530,90.273853,89.822255,7346.719482,6.919445,23.89883,23.88753,24.40951,24.06529,4.38109,4.40023,4.38194,4.387753333333333,166.63180,71.27403,178.57505,262.8567,115.8534,83.7010,-29.818490224999998,-40.11374774285713,0,4.259032472268103e-129,2.4889432859437373e-129
8375,-17627.12656976,0.00001465,19.320965,20.083048,18.920769,90.144169,90.057891,90.025914,7341.682415,6.924193,23.77862,23.53110,23.63660,23.648773333333335,4.39527,4.38491,4.39761,4.392596666666667,170.90341,71.43879,175.79905,264.2781,119.2249,88.1143,0,-40.118060850000006,0,2.664790068801751e-107,1.557281235440216e-107
8376,-17628.08173007,0.00000027,19.287931,20.081144,18.951628,89.925657,90.095393,89.894693,7340.386424,6.925415,24.42562,24.71579,24.02910,24.390169999999998,4.40925,4.38931,4.38841,4.3956566666666665,168.94903,70.84364,177.49524,264.8292,114.8107,84.9079,-29.78293655,-40.12623773571432,0,2.9624428480477155e-91,1.7312270532452183e-91
8377,-17627.38679554,0.00005586,19.300786,20.097082,18.964481,89.935867,89.990292,89.914900,7356.109691,6.910612,24.47333,23.95010,23.82946,24.084296666666663,4.32367,4.35243,4.39278,4.356293333333333,165.53096,69.16186,169.25627,252.6457,112.1937,82.5884,0,-40.111439200000014,21.606985611764713,6.269944532304718e-103,3.664103631172577e-103
8378,-17627.36249342,0.00002694,19.305817,20.120346,18.934650,89.846257,89.863374,89.843168,7354.895393,6.911753,23.92077,24.41507,23.54803,23.96129,4.38688,4.33403,4.37648,4.365796666666667,170.30199,71.20926,183.51240,270.8667,118.7033,84.8801,0,-40.12735744999998,21.61650824705884,2.449097367154848e-103,1.4312322078531515e-103
8379,-17629.75792389,0.00002435,19.354311,20.050057,18.933690,90.048140,90.031737,90.048504,7347.307741,6.918891,23.64910,24.50859,24.53643,24.231373333333334,4.36288,4.38165,4.38807,4.377533333333333,168.90994,71.59233,180.84961,263.1155,114.9377,85.0931,0,-40.12735744999998,0,4.270382814670242e-63,2.49557633199326e-63
838,-17625.27559680,0.00000004,19.290089,20.106829,18.934881,89.913434,90.053245,90.037592,7344.117802,6.921896,25.36697,23.88923,23.77616,24.34412,4.40213,4.38907,4.34130,4.3775,171.21876,71.28846,181.78935,267.0208,117.7726,84.7923,-29.818668224999993,0,21.62813625588236,2.1413410845870993e-138,1.2513819864257288e-138
8380,-17627.85869551,0.00000007,19.332986,20.062275,18.942934,90.158857,90.023212,89.954750,7347.244877,6.918950,24.56739,24.96390,24.13449,24.55526,4.38579,4.35266,4.36663,4.36836,167.13503,70.51561,173.54449,259.1865,115.9712,85.3935,-29.823475925000007,-40.122625864285695,21.612181817647055,5.306819061435915e-95,3.101261086569079e-95
8381,-17626.65897694,0.00001759,19.317594,20.098143,18.948968,89.852070,89.859308,89.905808,7356.838112,6.909928,24.07183,23.86743,24.42051,24.119923333333332,4.36285,4.34847,4.33495,4.348756666666667,168.95840,70.99571,176.67739,262.2503,117.2720,83.6911,-29.75980055,-40.130754621428586,21.624705179411762,3.7191984741666787e-115,2.1734687705819946e-115
8382,-17626.39973520,0.00000042,19.310779,20.125204,18.891566,89.887539,89.978162,90.086687,7341.869658,6.924016,25.48336,23.90614,23.71588,24.36846,4.42077,4.40060,4.38879,4.403386666666667,171.40339,71.09717,176.11499,262.0419,117.5249,83.5453,0,-40.120092242857154,0,1.6420251387770287e-119,9.595858850856518e-120
8383,-17626.10677484,0.00000004,19.359023,20.070747,18.936497,90.209681,90.062740,89.881273,7357.707388,6.909112,24.00670,24.47978,23.91444,24.13364,4.26147,4.33686,4.36129,4.319873333333334,166.10194,70.95081,177.24802,258.9452,112.7854,83.6207,-29.797502775000005,0,21.659203238235296,1.9672627258391563e-124,1.1496520360074207e-124
8384,-17628.43122379,0.00000344,19.295291,20.127767,18.931377,89.997271,90.071234,90.136316,7352.373607,6.914124,23.27931,23.75773,23.78596,23.607666666666663,4.39190,4.34450,4.38031,4.372236666666667,171.90337,71.23910,177.83633,266.3100,119.2514,87.4104,-29.87162845000001,-40.11787668571428,21.60314251764707,2.202348623171973e-85,1.2870342864590066e-85
8385,-17629.66263912,0.00000010,19.344961,20.077962,18.934349,89.891429,90.287530,89.910110,7354.126136,6.912476,23.87586,23.94256,23.56391,23.79411,4.41220,4.39710,4.39628,4.40186,168.89270,70.89052,179.11509,263.6181,115.3698,82.9016,-29.707584849999996,-40.13966797142858,21.611797932352943,1.0709103714278953e-64,6.258311473717233e-65
8386,-17628.85346436,0.00002972,19.299447,20.101022,18.945104,89.810680,90.014458,90.067828,7349.491537,6.916835,24.65916,24.33106,24.31693,24.435716666666668,4.40216,4.39911,4.38901,4.3967600000000004,169.18813,69.87105,174.33205,261.3909,117.4784,82.7252,0,-40.122736971428566,0,2.730331917461588e-78,1.5955833487094694e-78
8387,-17630.19023901,0.00005391,19.373169,20.103608,18.873065,90.024553,89.979021,89.882761,7350.487153,6.915898,23.63956,24.02527,24.32606,23.99696333333333,4.39255,4.40963,4.35387,4.38535,166.88518,70.59409,173.50662,255.8692,113.8732,83.4467,-29.823475925000007,-40.122625864285695,21.612181817647055,7.817019199063166e-56,4.568201247181477e-56
8388,-17628.32214769,0.00000053,19.341102,20.107150,18.913119,89.960624,89.968692,89.940852,7355.200151,6.911467,25.23905,23.96042,23.45085,24.216773333333332,4.36304,4.36160,4.38317,4.36927,168.04550,70.47877,170.45065,253.9411,115.6235,85.1311,0,-40.12623773571432,21.60344561176469,3.239576471518164e-87,1.893181646439175e-87
8389,-17625.67445163,0.00000004,19.350190,20.109455,18.902018,90.106782,89.965426,90.215763,7355.120536,6.911542,24.06370,23.93053,24.50134,24.16519,4.34822,4.38304,4.35041,4.360556666666667,168.73216,70.57930,171.12389,258.4829,115.0221,83.7040,-29.78293655,-40.12623773571432,0,1.074365583185917e-131,6.278503444928155e-132
839,-17628.75538011,0.00003888,19.306458,20.153756,18.882463,90.011305,89.758612,90.097861,7347.045831,6.919138,24.66187,24.35529,25.07800,24.698386666666668,4.39957,4.38299,4.42231,4.401623333333333,168.98041,70.58231,178.98884,262.5585,114.9010,84.7170,-29.72803962499999,0,21.629583117647062,6.144302199553025e-80,3.590679292999804e-80
8390,-17627.52858965,0.00001509,19.338909,20.091024,18.928964,90.063990,90.114386,90.066045,7354.607007,6.912024,23.90725,24.33540,24.39725,24.2133,4.38174,4.40461,4.38296,4.3897699999999995,167.71370,71.07909,181.15618,263.8315,115.7858,84.2855,0,-40.11603735714285,21.618976573529395,1.5111233166149105e-100,8.830879448821811e-101
8391,-17630.42977171,0.00000014,19.338194,20.038702,18.959821,90.166971,90.025390,90.078391,7347.125291,6.919063,23.85101,24.40598,23.40719,23.88806,4.41224,4.41330,4.40206,4.409199999999999,169.13263,70.72387,175.84114,261.8587,117.2048,85.1734,-29.75568225,0,21.601590564705873,8.260634987299803e-52,4.8274466379737714e-52
8392,-17625.29619102,0.00006456,19.358041,20.070446,18.918400,89.916292,89.973365,90.047031,7350.250609,6.916121,24.05285,23.31713,24.30901,23.892996666666665,4.42528,4.35831,4.34103,4.374873333333333,169.46725,70.98862,178.58986,267.8331,120.8342,82.7458,-29.707584849999996,0,21.6125686382353,4.74956153387989e-138,2.775604404967505e-138
8393,-17628.11870946,0.00004860,19.315633,20.098579,18.950332,89.955577,90.139997,90.167478,7356.781219,6.909982,25.19615,23.76991,24.17569,24.380583333333334,4.40454,4.38883,4.39476,4.396043333333333,163.92263,70.82715,173.44341,251.7338,108.7138,83.8327,0,-40.12735744999998,0,1.2384440492535025e-90,7.23736440489023e-91
8394,-17628.71224879,0.00004085,19.316968,20.090631,18.924907,89.866368,90.006952,90.134686,7344.528035,6.921510,24.20121,24.51954,25.94510,24.888616666666664,4.38305,4.37721,4.39179,4.384016666666667,165.00207,70.82537,176.31657,261.1860,114.0155,84.3873,-29.832693775000003,-40.111439200000014,0,1.1585059864824074e-80,6.77021298981893e-81
8395,-17626.97613951,0.00000079,19.286531,20.108666,18.940980,89.878460,90.011884,89.979135,7345.795149,6.920316,23.28476,26.28365,23.93915,24.50252,4.31383,4.38895,4.37125,4.35801,169.60365,70.42370,175.27304,264.8276,117.8919,85.0506,0,-40.120092242857154,0,7.916733518550667e-110,4.626473469245259e-110
8396,-17626.01066353,0.00000021,19.348542,20.044325,18.957960,90.046788,90.040159,89.996168,7352.432217,6.914069,23.79002,24.45031,25.26083,24.500386666666667,4.36161,4.35572,4.38844,4.36859,167.47258,70.15986,173.44239,263.2663,119.2710,84.0963,0,-40.10816523571427,0,4.778190036639484e-126,2.7923346647610326e-126
8397,-17629.07939669,0.00000051,19.315351,20.044775,18.949927,89.977513,90.173551,89.833462,7336.813550,6.928788,24.22581,23.78002,24.24795,24.084593333333334,4.41008,4.37596,4.40357,4.396536666666667,173.13276,72.23915,178.03470,265.3532,119.2413,86.4463,0,0,21.59057116176471,1.7049495775743835e-74,9.963584057194403e-75
8398,-17627.94886629,0.00000295,19.301568,20.105695,18.950314,89.941151,90.121846,89.993922,7354.055405,6.912543,24.98858,24.08298,23.54553,24.205696666666665,4.38403,4.34917,4.36361,4.3656033333333335,163.72258,70.54600,177.79678,260.7050,112.1710,85.0127,0,-40.10573249999997,0,1.7363477704622496e-93,1.0147072494739475e-93
8399,-17626.68051352,0.00000356,19.317855,20.055865,18.970072,89.908771,90.181317,89.919454,7349.640835,6.916695,23.98662,23.90548,24.07422,23.98877333333333,4.36802,4.35825,4.33762,4.35463,168.61066,71.30876,178.84092,265.8440,118.3038,82.6879,-29.72803962499999,0,21.629583117647062,8.555550817664359e-115,4.999793005531163e-115
84,-17626.11868206,0.00005802,19.313231,20.082191,18.957494,89.978671,89.908451,89.928375,7352.685922,6.913830,25.10049,24.30849,24.08229,24.49709,4.39348,4.34622,4.35964,4.366446666666666,169.11628,70.39318,176.34587,261.4122,116.6552,81.1305,-29.8023653,0,0,3.118134578812736e-124,1.8222120106240935e-124
840,-17628.18183900,0.00000040,19.414626,20.092591,18.884460,90.194776,89.977881,90.069652,7366.593063,6.900778,23.19056,23.90952,24.76573,23.955270000000002,4.35251,4.32478,4.30243,4.326573333333333,166.16440,69.89320,173.67790,258.8514,116.8377,83.5169,0,-40.12950777857143,21.627832126470594,1.4236590259231928e-89,8.319745381414592e-90
8400,-17628.88335929,0.00000045,19.334415,20.078659,18.928357,90.047651,89.888953,90.059213,7348.140663,6.918107,24.48937,24.47422,24.96220,24.64193,4.39689,4.42692,4.38760,4.403803333333333,169.46922,71.38945,176.57356,263.1161,119.1864,85.7327,-29.78293655,0,0,8.678170255878593e-78,5.071450789184309e-78
8401,-17626.82887669,0.00000024,19.338765,20.082549,18.939650,89.958756,89.977792,89.949448,7355.618635,6.911074,23.49334,24.46648,23.88799,23.94927,4.33085,4.35380,4.37366,4.35277,164.65973,70.77028,175.43893,258.7586,112.9932,83.1996,0,-40.12950777857143,21.627832126470594,2.6585175653542155e-112,1.5536156364001858e-112
8402,-17624.95384232,0.00002913,19.357557,20.032191,18.976882,90.154394,89.876905,90.122076,7358.686657,6.908192,25.66601,24.36163,24.52641,24.85135,4.35975,4.32487,4.34222,4.34228,164.82114,70.63420,176.47678,257.7534,114.2472,82.6264,-29.75568225,0,21.601590564705873,8.422644783996326e-144,4.922123820730771e-144
